"tstep","state","x","y","vx","vy","sx","sy","svx","svy","sax","say","sjx","sjy","fx","fy","blk_tri"
946,8,0.00820899999999999,0.13036,-0.009629,0.111609,0.0082149825720486,0.130443745360523,0.0100719541175336,-0.130451241435289,-0.00758845445357478,-2.19478420111668,-2.81772258884366,-24.5483316530969,0,0,4
951,8,0.00826299999999999,0.129667,-0.009939,0.124547,0.00826518684798057,0.129763537318599,0.00999724122273336,-0.141736504228559,-0.0226065230216179,-2.32021842295327,-3.18950486918249,-25.6253566572388,0,0,4
956,8,0.00831500000000002,0.128941,-0.010074,0.131241,0.00831482208827861,0.129025312594544,0.00984279070133651,-0.153662400869636,-0.0394835031462341,-2.45103776761258,-3.56128715090285,-26.702381641295,0,0,4
961,8,0.008358,0.128314,-0.010429,0.140485,0.00836346636822991,0.12822580070753,0.00959930800299075,-0.16625585707611,-0.0582193945914666,-2.58724223846202,-3.93306943129535,-27.7794066454609,0,0,4
966,8,0.00841700000000001,0.127295,-0.010074,0.153481,0.00841065129017464,0.127361596553138,0.00925749857203611,-0.179543798508281,-0.0788141973530022,-2.72883183602837,-4.30485171142894,-28.8564316563329,0,0,4
971,8,0.00845599999999999,0.12656,-0.010012,0.16558,0.00845586198485308,0.126429160376682,0.00880806784279856,-0.193553150624581,-0.101267911734991,-2.87580655431876,-4.67663399334597,-29.9334566323613,0,0,4
976,8,0.00850100000000001,0.125585,-0.009933,0.173018,0.00849853710906549,0.125424817815525,0.00824172126321316,-0.208310839126779,-0.125580537420347,-3.02816639940982,-5.04841627349614,-31.0104816460091,0,0,4
981,8,0.008548,0.12432,-0.009251,0.191243,0.00853806884720757,0.12434475987149,0.00754916428068471,-0.223843789755814,-0.151752074520655,-3.18591136896566,-5.42019855531198,-32.0875066163909,0,0,4
986,8,0.00858200000000001,0.123171,-0.008207,0.202028,0.00857380291096723,0.123185042913872,0.00672110233747702,-0.240178928164813,-0.179782523015051,-3.3490414634135,-5.79198083786842,-33.1645315495134,0,0,4
991,8,0.00861200000000001,0.121935,-0.007375,0.215501,0.00860503853797952,0.121941588734194,0.00574824086958467,-0.257343179752537,-0.209671882847865,-3.51755668518905,-6.1637631179053,-34.24155656307,0,0,4
996,8,0.008633,0.12061,-0.006594,0.233877,0.00863102849552889,0.120610184409251,0.00462128532572311,-0.275363470372799,-0.241420154065308,-3.69145703390102,-6.53554539823174,-35.3185815723066,0,0,4
1001,8,0.00865099999999999,0.119185,-0.00582,0.256285,0.00865097907651327,0.119186482445158,0.00333094114375541,-0.294266725366663,-0.275027336750248,-3.87074250496559,-6.90732767835807,-36.3956066090085,0,0,4
1006,8,0.008661,0.117663,-0.004454,0.269835,0.00866405010148475,0.1176660007002,0.00186791376955565,-0.314079870389583,-0.310493430860387,-4.05541309833917,-7.27910995915808,-37.4726316069993,0,0,4
1011,8,0.00866600000000001,0.116028,-0.002711,0.293945,0.00866935491810644,0.116044122398642,0.000222908648423302,-0.334829831320554,-0.347818436347707,-4.24546882203435,-7.6508922399183,-38.5496566758956,0,0,4
1016,8,0.00866600000000001,0.114287,-0.001477,0.309197,0.00866596040121971,0.114316096178354,-0.00161336877865308,-0.356543533808963,-0.387002353281019,-4.44090967277799,-8.02267452125527,-39.626681703955,0,0,4
1,6,-0.000113000000000002,0.000616999999999979,-0.003206,-0.003567,-0.000101792372860494,0.000600171407051795,0.000756202766194707,0.00580164777433355,0.0437362430907353,0.0377920534179836,-0.671886139795025,0.00791111478997042,0,0,5
6,6,-0.00010099999999999,0.000634000000000023,-0.003206,-0.003567,-9.74786154142227e-05,0.000629651922359116,0.000966515957335291,0.00599047559914826,0.0403951447946952,0.0376928173791476,-0.664553177290748,-0.0476055283068568,0,0,5
11,6,-9.19999999999949e-05,0.000661000000000023,-0.00186,-0.003567,-9.21549028454578e-05,0.000660074180379759,0.00116021532216329,0.00617811330608591,0.0370907113025383,0.0373159980740531,-0.657220215545778,-0.103122176526143,0,0,5
16,6,-8.29999999999997e-05,0.000686999999999993,-0.00186,-0.005215,-8.59038462996699e-05,0.000691428758990595,0.00133748417742483,0.00636317293698075,0.0338229426675756,0.0366615957666082,-0.649887253793805,-0.15863882437046,0,0,5
21,6,-7.10000000000016e-05,0.000717999999999996,-0.00186,-0.005215,-7.88071395811155e-05,0.000723699300227998,0.00149850585626902,0.00654426662111129,0.0305918387740637,0.0357296098927986,-0.642554291604374,-0.214155470119728,0,0,5
26,6,-6.39999999999946e-05,0.000753000000000004,-0.00186,-0.005216,-7.09455607821332e-05,0.00075686250220983,0.00164346367528114,0.0067200064066909,0.027397399700191,0.0345200408437662,-0.635221329356588,-0.269672115768897,0,0,5
31,6,-5.70000000000015e-05,0.000788000000000011,-0.00186,-0.005216,-6.23989704506985e-05,0.000790888127578476,0.00177254095972003,0.00688900438435402,0.0242396254830577,0.0330328887503249,-0.627888367673366,-0.325188763718232,0,0,5
36,6,-4.79999999999925e-05,0.000813999999999981,-0.00186,-0.005216,-5.32463135101702e-05,0.000825738995317052,0.00188592103893884,0.00704987265828349,0.0211185160480413,0.0312681533096832,-0.62055540590834,-0.380705411255144,0,0,5
41,6,-4.20000000000004e-05,0.000863000000000003,-0.001859,-0.007961,-4.35656168002429e-05,0.000861370990430473,0.0019837872296571,0.00720122328421024,0.0180340714233835,0.0292258346370618,-0.613222443810885,-0.436222057538208,0,0,5
46,6,-3.29999999999914e-05,0.000902999999999987,-0.001859,-0.007961,-3.34339919537481e-05,0.000897733052966785,0.00206632285905753,0.00734166835810309,0.0149862916281239,0.0269059327999639,-0.605889482063509,-0.491738705084234,0,0,5
51,6,-2.59999999999982e-05,0.000937999999999994,-0.001703,-0.007962,-2.29276334537487e-05,0.000934767185436602,0.00213371125361983,0.00746981997225425,0.0119751765905248,0.0243084475442301,-0.598556519950582,-0.547255351327248,0,0,5
56,6,-1.69999999999892e-05,0.000977999999999979,-0.001703,-0.007962,-1.21218192971538e-05,0.000972408450296351,0.00218613573380523,0.00758429019776056,0.00900072642170801,0.021433379261548,-0.591223558401574,-0.602771999535966,0,0,5
61,6,-7.99999999999412e-06,0.00101800000000002,-0.002049,-0.007825,-1.09091054342677e-06,0.00101058497152107,0.0022237796258697,0.00768369112619219,0.00606294102588136,0.0182807276167017,-0.583890596223056,-0.658288645557239,0,0,5
66,6,5.000000000005e-06,0.001054,-0.002784,-0.007825,1.00916482104049e-05,0.00104921793294675,0.00224682625283659,0.00776663483782024,0.00316182044893204,0.0148504927694232,-0.57655763433109,-0.713805292572729,0,0,5
71,6,1.40000000000001e-05,0.00109399999999998,-0.002784,-0.007826,2.13533287495752e-05,0.00108822157800942,0.00225545893809109,0.00783173341418101,0.000297364680970529,0.011142674685356,-0.569224672072683,-0.769321938319238,0,0,5
76,6,2.69999999999992e-05,0.00113099999999999,-0.002783,-0.007826,3.26225198989004e-05,0.00112750321201654,0.00224986100708195,0.0078775989439418,-0.00253042626911206,0.00715727339552605,-0.561891710324376,-0.824838585835013,0,0,5
81,6,3.99999999999984e-05,0.00116700000000003,-0.002782,-0.007826,4.38285266977702e-05,0.0011669631992853,0.00223021578316989,0.00790284350853968,-0.00532155241510468,0.00289428885202349,-0.554558748102911,-0.880355231689525,0,0,5
86,6,5.30000000000114e-05,0.00120399999999998,-0.002781,-0.007827,5.49015710925835e-05,0.00120649496555127,0.00219670659099766,0.00790607919391592,-0.00807601375121193,-0.00164627892498589,-0.547225786388021,-0.935871879337648,0,0,5
91,6,6.10000000000055e-05,0.00124400000000002,-0.002781,-0.007827,6.57727915345435e-05,0.00124598499656704,0.00214951675381059,0.0078859180810385,-0.0107938102814811,-0.00646442995030483,-0.53989282433211,-0.991388525764505,0,0,5
96,6,7.60000000000066e-05,0.00128600000000001,-0.00278,-0.007827,7.63742431039044e-05,0.00128531283853401,0.0020888295961399,0.00784097225546867,-0.0134749419984134,-0.011560164196748,-0.53255986246324,-1.04690517287642,0,0,5
101,6,8.90000000000057e-05,0.00132199999999999,-0.002779,-0.007827,8.66388974952898e-05,0.001324351098048,0.00201482844193171,0.00776985380067448,-0.0161194089051113,-0.0169334816753441,-0.525226900528202,-1.10242181974839,0,0,5
106,6,0.000100000000000003,0.00135400000000002,-0.002778,-0.007828,9.77668954353634e-05,0.00136237497087546,0.00191864178011962,0.00763442851886828,-0.0222591596557182,-0.021084831414415,-0.501711435291777,-1.1082214305879,0,0,5
111,6,0.00010700000000001,0.001388,-0.002778,-0.007828,0.000108382561825442,0.0014001979831405,0.0017964768306915,0.00748523589476944,-0.0283064774078656,-0.0267299793069095,-0.452551592665583,-1.13478299158876,0,0,5
116,6,0.000118000000000007,0.00143399999999999,-0.002776,-0.007828,0.000118291846167842,0.00143709278661493,0.00164664840861497,0.00730975331984418,-0.0339642593854025,-0.0321914029963902,-0.373215380705564,-1.16435663396046,0,0,5
121,6,0.000125,0.001469,-0.002043,-0.007828,0.000127239919368486,0.00147341200847828,0.00147769024525476,0.00710785657231965,-0.0387189753213814,-0.0388257660095316,-0.273539408780765,-1.19716467149574,0,0,5
126,6,0.000134000000000009,0.00150899999999998,-0.002043,-0.007828,0.000134939326016247,0.00150886733527832,0.00129134196567276,0.00687526282917939,-0.041934530822579,-0.0462268738125348,-0.153993655515656,-1.22685664458138,0,0,5
131,6,0.000140000000000001,0.00154399999999999,-0.001889,-0.007531,0.00014140791603446,0.00154333843666385,0.0010961944006227,0.00660512869940772,-0.0437582538101063,-0.0545036058826656,-0.0239869546987986,-1.24373034147949,0,0,5
136,6,0.000147000000000008,0.001579,-0.002042,-0.007531,0.000146632869385801,0.00157674861494956,0.000898473136948152,0.00629105488957466,-0.0442034021931748,-0.0639123981091571,0.110805243887608,-1.23761609597676,0,0,5
141,6,0.000151999999999999,0.001608,-0.002042,-0.007303,0.0001504818071732,0.00160894794131742,0.000709079428202718,0.00593601588615376,-0.0428700077462381,-0.0744929599597825,0.238030980458015,-1.20962129142231,0,0,5
146,6,0.000153,0.001641,-0.001695,-0.007303,0.000153049413956055,0.00163932882068887,0.000533189237062767,0.00552853458417708,-0.0399139195586321,-0.085098382907081,0.352828742163044,-1.14198507387965,0,0,5
151,6,0.000157000000000004,0.001666,-0.000496,-0.006868,0.000154383862390693,0.00166775830164955,0.000376815645162685,0.00506974161887149,-0.035320276328903,-0.0958590869062492,0.448690242359383,-1.03280546118375,0,0,5
156,6,0.000162000000000009,0.00169599999999998,0.000429,-0.005358,0.000154736114691405,0.00169387795656165,0.000241581318366116,0.00455917298676235,-0.0295990181122791,-0.106269072019266,0.525081336694135,-0.876400951071836,0,0,5
161,6,0.000159000000000006,0.001718,0.000429,-0.004922,0.000154260278798367,0.00171730428513979,0.000130046103123882,0.00400277600840276,-0.0229614628618956,-0.115723116354696,0.57971471694712,-0.675657735446562,0,0,5
166,6,0.000156000000000003,0.00174099999999999,0.000429,-0.004694,0.000153155329948009,0.00173771644718174,5.28847238677589e-05,0.00340785626352841,-0.0157035346192768,-0.123701724564433,0.59838646922647,-0.43422598050871,0,0,5
171,6,0.000156000000000003,0.00175500000000001,0.000583,-0.004694,0.000151619765262095,0.00175479290279585,1.48997182896508e-06,0.00278489438600377,-0.00811623830793275,-0.129592803581675,0.59311731921658,-0.158943469463179,0,0,5
176,6,0.000150999999999998,0.00177300000000002,0.001353,-0.004694,0.00015001566602829,0.00176837538402327,-1.74845374030264e-05,0.00215090026929457,-0.000931645069444536,-0.133093430758402,0.55465486647572,0.133568702853373,0,0,5
181,6,0.000147000000000008,0.001776,0.001353,-0.004259,0.000148353982536386,0.00177844079518812,-1.03935419134622e-05,0.00151072402108739,0.00607336369352488,-0.134178950037109,0.490619703011173,0.445202324634,0,0,5
186,6,0.000144000000000005,0.00178499999999998,0.001353,-0.002748,0.000146735905438016,0.00178503289705531,2.34729866270164e-05,0.000874599435444794,0.0128530118646122,-0.132891152374574,0.397558035038378,0.770882794020418,0,0,5
191,6,0.000140000000000001,0.00178899999999999,0,0,0.000145580730723163,0.00178813863988453,8.64454244903388e-05,0.000245561762029585,0.0184627049242426,-0.129034500444824,0.269318717918985,1.11611757630833,0,0,5
196,6,0.000140000000000001,0.00178899999999999,0,0,0.000145000660784503,0.00178838767882592,0.000172200444036511,-0.000382268738471493,0.0228037797676117,-0.124146654103247,0.111616913802733,1.50052321783747,0,0,5
201,6,0.000140000000000001,0.00178899999999999,0,0,0.000144960815856825,0.00178593362190364,0.00027505765900249,-0.00100819638981692,0.0261079750808676,-0.118416873625633,-0.07264016604605,1.93880352662822,0,0,5
206,6,0.000137999999999999,0.00178400000000001,0,0,0.000145409397982362,0.00178124416571332,0.00039142642499089,-0.0016386878719802,0.028588721917885,-0.112806319041699,-0.284585329046966,2.45878959052331,0,0,5
211,6,0.000143000000000004,0.00178,0,0,0.000146517754397192,0.00177491129071925,0.000528501232639878,-0.00228472298200286,0.029818048794613,-0.108576495414413,-0.54174379167031,3.10035155394174,0,0,5
216,6,0.000147000000000008,0.00176199999999999,0,0,0.000148097195159422,0.00176735262376406,0.000684755690117531,-0.00295333771970371,0.0303706305013268,-0.106452728414644,-0.851513508053635,3.90602873571321,0,0,5
221,6,0.000151999999999999,0.001745,0,0.002084,0.000149821772318811,0.00175824621374987,0.000871222178425898,-0.00364538528045926,0.031144337657161,-0.10496614124581,-1.24261460668076,4.91525134494127,0,0,5
226,6,0.000157000000000004,0.00172699999999998,-0.001353,0.004396,0.000151619056471452,0.00174753764861692,0.00109438612452123,-0.00434625723920393,0.0323352907671283,-0.103094533615219,-1.74218124395926,6.15354958957234,0,0,5
231,6,0.000161000000000008,0.00170999999999999,-0.001353,0.004831,0.000153234912574886,0.00173492702990109,0.00135995044362186,-0.00503639045484658,0.0345792367084666,-0.0988119463395247,-2.38223674371851,7.64630171738178,0,0,5
236,6,0.000168000000000001,0.001697,-0.00116,0.004831,0.000154698858745673,0.00172040870552044,0.0016750250083642,-0.00567516598101343,0.0376267973215937,-0.0903810138492771,-3.20308613891584,9.39733416812544,0,0,5
241,6,0.000172000000000005,0.00168000000000001,-0.00116,0.004396,0.000156123098128658,0.00170383007748718,0.00202924100316158,-0.0062219750388603,0.0408266978799316,-0.075096347205482,-4.22806917961887,11.4176047298565,0,0,5
246,6,0.00017700000000001,0.001662,-0.00116,0.004693,0.000157539826687221,0.00168544985108538,0.00241568600879025,-0.0066189026097124,0.0434842522243173,-0.0506611622125796,-5.49294351394321,13.7009547554773,0,0,5
251,6,0.00017700000000001,0.00164799999999998,-0.001353,0.004396,0.000159186762325982,0.0016652178171894,0.00281468009197101,-0.00680037157635295,0.0440052626079673,-0.0131312799654009,-7.02449930651536,16.2362464922492,0,0,5
256,6,0.00018,0.001639,-0.001353,0.003045,0.000161278597649667,0.00164393929537357,0.00319285650818763,-0.00668010393333771,0.040358874274023,0.0400087195456537,-8.83853553571785,18.988316399787,0,0,5
261,6,0.000182000000000002,0.00163000000000002,-0.001353,0.002083,0.000163932590162055,0.00162233832590954,0.0035035467064968,-0.0061668370387048,0.0301967377529865,0.112532109050699,-10.9408425647839,21.9184818462053,0,0,5
266,6,0.000182000000000002,0.00163000000000002,0,0.001648,0.000167242810212257,0.00160194469807537,0.00369353269931935,-0.00514943156324698,0.0105195026032612,0.207159820662484,-13.3354227494747,24.9616592910519,0,0,5
271,6,0.00018,0.00162499999999999,0,0,0.000171311521781176,0.00158474569076845,0.00368295919067748,-0.00352732651089763,-0.0225730964375416,0.326496555820403,-15.9954003444866,28.0676286668828,0,0,5
276,6,0.000176000000000009,0.00162899999999999,0,0,0.000175575402820099,0.00157346896690301,0.00338609901685099,-0.00116904615775776,-0.072135459642799,0.472347063612982,-18.8909535085737,31.1411245530814,0,0,5
281,6,0.000168000000000001,0.00163600000000003,0,0,0.000179573324832877,0.00157155260230184,0.00269537377404872,0.00203531159413531,-0.142625112466253,0.645806879565147,-21.9646316234328,34.1127532335174,0,0,5
286,6,0.000157000000000004,0.00165199999999999,0.001078,-0.000435,0.000182136220606872,0.00158373794872834,0.00149084510741838,0.0061950447525357,-0.237790651186841,0.845562034585992,-25.1416732578649,36.909748059296,0,0,5
291,6,0.000142000000000003,0.00167099999999998,0.002083,-0.001786,0.000181377447871787,0.00161516320985004,-0.000360741806471564,0.011409186618955,-0.360712429500943,1.07023502976597,-28.3265394991565,39.4680879741927,0,0,5
296,6,0.000122000000000011,0.00172299999999997,0.002083,-0.002083,0.000174979567965432,0.00167152146696422,-0.00300025643445255,0.0177669386493994,-0.514682967064408,1.31796881861228,-31.4070641442569,41.7305413690243,0,0,5
301,6,9.80000000000009e-05,0.00179099999999999,0.003242,-0.006617,0.00015916003044626,0.00175935676989579,-0.00656642782305097,0.0253466863370239,-0.700282178327923,1.58541499735151,-34.265574211011,43.6467201492588,0,0,5
306,6,6.00000000000045e-05,0.00189899999999998,0.004401,-0.010578,0.000129492555513612,0.00188503539722159,-0.0111923349521666,0.0342272324391246,-0.917622538787177,1.87053129294713,-36.7811271026874,45.1555662050976,0,0,5
311,6,8.000000000008e-06,0.00205899999999998,0.006373,-0.015273,8.04705243385072e-05,0.00205575700962781,-0.016988529010226,0.0444874913835768,-1.16489741718143,2.16974747752484,-38.8514789721241,46.1822169872256,0,0,5
316,6,-5.99999999999906e-05,0.00226700000000002,0.007879,-0.023771,5.81425730177393e-06,0.0022799868327348,-0.0240828516534784,0.0561497631090534,-1.43927379472543,2.4764323261126,-40.3340367384427,46.7204783293997,0,0,5
321,6,-0.000161999999999995,0.00254500000000002,0.01101,-0.036672,-0.000101644038792215,0.00256536573938391,-0.0325579884517344,0.0692594492355555,-1.73627051671343,2.78661175372855,-41.1305490722985,46.7207978845561,0,0,5
326,6,-0.000298999999999994,0.00289499999999998,0.015292,-0.044259,-0.000249846432488589,0.002919705269241,-0.0424754864383194,0.0838522929824072,-2.04981788574117,3.09612990747903,-41.151702382738,46.1302680069174,0,0,5
331,6,-0.000480999999999995,0.00331700000000001,0.022431,-0.060689,-0.000447355816583082,0.0033508910109941,-0.0538667646559369,0.0999411136568205,-2.37235679959684,3.40073820242596,-40.3290927685318,44.9101235481983,0,0,5
336,6,-0.000723000000000001,0.003832,0.029912,-0.076881,-0.000703039641274044,0.00386645356173919,-0.0667328771010595,0.117526972083898,-2.69544017156208,3.69704848695668,-38.6146852507827,43.0180028202919,0,0,5
341,6,-0.001023,0.00444,0.04102,-0.091427,-0.00102579918738657,0.00447394243922752,-0.0810349298166058,0.136585229471928,-3.01008688335348,3.98134222178015,-35.9941678260231,40.4227153879607,0,0,5
346,6,-0.001404,0.005158,0.051439,-0.109138,-0.00142430680579643,0.00518096844014038,-0.0967014218562783,0.157057345750689,-3.30718806090555,4.24898169503366,-32.4754192478399,37.1190407325268,0,0,5
351,6,-0.00186599999999999,0.00598399999999999,0.063394,-0.126441,-0.00190668712633429,0.00599547417954534,-0.113632137222825,0.178821862333169,-3.57803125309264,4.49338967617507,-28.0842282478739,33.167305668018,0,0,5
356,6,-0.00242199999999999,0.00692700000000002,0.080139,-0.148008,-0.00248037698217276,0.00692381663417886,-0.1316966558029,0.201756232007463,-3.81441170481972,4.71086704214377,-22.8658074121694,28.6115001611227,0,0,5
361,6,-0.003078,0.00798100000000002,0.099724,-0.171642,-0.00315238943950479,0.00797167361714396,-0.150713293727605,0.225711633604356,-4.00746838584751,4.89801509308606,-16.9171280084443,23.5119938375079,0,0,5
366,6,-0.003846,0.00916,0.120894,-0.202117,-0.00392830999556091,0.00914385989659425,-0.170465527306714,0.250526260647762,-4.1501202167318,5.0519691044016,-10.3667865627682,17.9288244116772,0,0,5
371,6,-0.00472399999999999,0.010468,0.143571,-0.22161,-0.00481240605803594,0.0104440033602468,-0.19072234234141,0.276012238540621,-4.2364664456153,5.17104729333458,-3.3496503774358,11.9418516884213,0,0,5
376,6,-0.00572499999999999,0.011893,0.16382,-0.24784,-0.00580730308650427,0.0118752658472492,-0.211228318457432,0.301987882561094,-4.26252861499032,5.25270736926065,3.976570629339,5.60751046890693,0,0,5
381,6,-0.006838,0.01344,0.189562,-0.275939,-0.00691389202941228,0.013439538075118,-0.231714965599242,0.328238347018393,-4.22631579579955,5.29548194197886,11.4439019839866,-0.982512088431724,0,0,5
386,6,-0.00806599999999999,0.015123,0.20942,-0.298692,-0.0081312017607417,0.0151379568579111,-0.251900551509336,0.354553758890266,-4.12805551414295,5.29748850643483,18.870334424648,-7.75158199429401,0,0,5
391,6,-0.009404,0.016941,0.233282,-0.320983,-0.00945408529863699,0.0169661804575996,-0.271619201756377,0.380915535105539,-3.97679409545182,5.2699069672237,26.2397112208191,-14.9017081128733,0,0,5
396,7,-0.010841,0.018892,0.251687,-0.343546,-0.0108845605328071,0.0189353393732683,-0.290354241247453,0.406639275911063,-3.75867439798848,5.1781419987984,33.0470593074028,-21.7134884243668,0,0,5
401,7,-0.012379,0.020982,0.274286,-0.36981,-0.0124123913436953,0.0210346022858088,-0.307993844384708,0.431802646912433,-3.49028221956493,5.0446107086365,39.3239564053692,-28.4934047757639,0,0,5
406,7,-0.014015,0.023185,0.293028,-0.397135,-0.0140303449565379,0.0232622967371024,-0.32431176085172,0.456155033089234,-3.17785119026399,4.86494353774446,44.9419244943334,-35.1080751706129,0,0,5
411,7,-0.01572,0.025538,0.312592,-0.422576,-0.015729632328178,0.025613754366018,-0.339122700405165,0.47949734073627,-2.82962528103509,4.64045029423462,49.8152200903471,-41.4854883272571,0,0,5
416,7,-0.017501,0.028017,0.33473,-0.448457,-0.0175009907328457,0.0280832321315926,-0.352255490527588,0.501607810613368,-2.4531148437531,4.37298141230329,53.8599542348838,-47.5150903029981,0,0,5
421,7,-0.019342,0.030618,0.344455,-0.475478,-0.0193343408983342,0.0306642944928288,-0.363577858708257,0.522295133943545,-2.05633208077773,4.06388384312354,57.0243102684343,-53.1159196533138,0,0,5
426,7,-0.021234,0.033319,0.359,-0.501826,-0.0212188385505577,0.0333487234534543,-0.373001140857643,0.541394543774161,-1.64803083637928,3.71733594014062,59.2951093738017,-58.2305601577102,0,0,5
431,7,-0.023165,0.03612,0.37101,-0.52728,-0.0231431744471398,0.036127005447709,-0.380481540392511,0.558775496176837,-1.23731482236443,3.33929646947208,60.6994069353766,-62.838086814204,0,0,5
436,7,-0.025131,0.038984,0.380964,-0.546198,-0.0250972268070046,0.0389911319539369,-0.385966655468917,0.574244928620866,-0.829276080126836,2.92963421691175,61.2272367768845,-66.812557543129,0,0,5
441,7,-0.027109,0.041937,0.388535,-0.564313,-0.0270701722940204,0.0419303464035162,-0.38946817809544,0.587675538572671,-0.430555836963463,2.49406061819301,60.9305665199092,-70.0972118793871,0,0,5
446,7,-0.029097,0.044931,0.394682,-0.57364,-0.0290519233459074,0.044932404782184,-0.391020577052794,0.599008158109232,-0.0458277494128547,2.04121942603395,59.8674843152832,-72.7133054885037,0,0,5
451,7,-0.031079,0.047998,0.395946,-0.587996,-0.0310294688855635,0.0479792952758634,-0.390813829684923,0.608432299323298,0.311620105808627,1.59516740237506,58.2908441737912,-75.0201255598898,0,0,5
456,7,-0.033043,0.051098,0.395946,-0.606419,-0.0330004801295176,0.0510744897469625,-0.388697834089547,0.615327421712031,0.656976033860042,1.12042248289029,55.9727636994462,-76.2634999537336,0,0,5
461,7,-0.034989,0.054231,0.394232,-0.61433,-0.0349530562231706,0.0541984122493132,-0.384861054787769,0.619823485237617,0.979771783955342,0.64060324228676,53.0959145675352,-76.6225403851211,0,0,5
466,7,-0.036909,0.057373,0.391329,-0.622359,-0.0368778645020189,0.0573359226055943,-0.379486113981256,0.622046724667358,1.27419957664306,0.169614895637322,49.8398043372517,-76.3002202901339,0,0,5
471,7,-0.038792,0.060513,0.386432,-0.627757,-0.03876815766578,0.0604750404514837,-0.372700981139647,0.622005918876495,1.54032001866607,-0.287465489614,46.2935769627258,-75.3170382842935,0,0,5
476,7,-0.040635,0.063649,0.382732,-0.627859,-0.0406175732019314,0.0636042106056519,-0.364633915146364,0.619751779413716,1.77790958345199,-0.72651526802233,42.5333231736686,-73.7314548692351,0,0,5
481,7,-0.042434,0.066758,0.374676,-0.627757,-0.0424205299074889,0.0667125213180221,-0.355414381557624,0.615364227705697,1.98746669690173,-1.1445912221541,38.6276079315021,-71.6227461733443,0,0,5
486,7,-0.044184,0.06983,0.365889,-0.62494,-0.044172206034152,0.0697898761867062,-0.345171640754819,0.608930017101174,2.17012655203034,-1.54023950101403,34.6361295781876,-69.060279928772,0,0,5
491,7,-0.045876,0.072866,0.35472,-0.619206,-0.0458681847846303,0.0728266103646505,-0.334034220377667,0.600544137379542,2.32665123254911,-1.91229821152973,30.6118048564822,-66.1077900412453,0,0,5
496,7,-0.047503,0.075842,0.343949,-0.611804,-0.0475049367702546,0.0758137913904038,-0.322138614994684,0.590315670819536,2.45868960949559,-2.2605223164351,26.6151783723414,-62.8322314453807,0,0,5
501,7,-0.049082,0.078752,0.334476,-0.605736,-0.0490793990169056,0.0787427777123791,-0.309610711082459,0.578359836119426,2.56763562117191,-2.58423477314475,22.6898109140624,-59.2956420925212,0,0,5
506,7,-0.050598,0.08162,0.322905,-0.589331,-0.0505891570344539,0.0816060400093989,-0.296581283436632,0.564785840772009,2.6551372336102,-2.88455949205971,18.8865044225308,-55.5392582684369,0,0,5
511,7,-0.052039,0.084406,0.311199,-0.580777,-0.0520316992597131,0.0843972309574384,-0.283142657045192,0.549754903031527,2.72114669934343,-3.16439060674834,15.2060333855301,-51.6635481140527,0,0,5
516,8,-0.053418,0.087123,0.299321,-0.569816,-0.0534058107297157,0.0871089938569725,-0.269423516408113,0.533347657424008,2.76782257326646,-3.42230316277479,11.7033368716242,-47.6488529484511,0,0,5
521,8,-0.054727,0.08975,0.281341,-0.549538,-0.0547103677176066,0.0897349285911279,-0.255523505647323,0.515676248633158,2.79618357534607,-3.65822068912455,8.39815339422406,-43.5156181898351,0,0,5
526,8,-0.055964,0.092282,0.270409,-0.536106,-0.0559448239798636,0.092269236873005,-0.241540746994973,0.496838506773921,2.8075741236342,-3.87230340531915,5.31416492873096,-39.2583242070873,0,0,5
531,8,-0.057117,0.094705,0.253494,-0.515236,-0.0571089070132735,0.094706398779467,-0.227559897706731,0.476948878482626,2.80292855001527,-4.06402648821915,2.46397317963648,-34.8898689597841,0,0,5
536,8,-0.058213,0.097054,0.242929,-0.49649,-0.0582028028630265,0.097041395881585,-0.213664115329316,0.45611632470571,2.78336968025008,-4.23277532784963,-0.133370250561821,-30.4115398568197,0,0,5
541,8,-0.059236,0.099304,0.229051,-0.482228,-0.0592269279954517,0.0992706579384885,-0.199903718868436,0.434500906408041,2.74973907518306,-4.38023866512048,-2.49519980499472,-25.8896235662146,0,0,5
546,8,-0.0602,0.101419,0.215382,-0.46273,-0.0601822095204996,0.101390478174885,-0.186331792208927,0.41222489287655,2.70349932567011,-4.50598102044369,-4.62686651865376,-21.3355806046839,0,0,5
551,8,-0.060916,0.103024,0.199892,-0.441277,-0.0610698400631446,0.103397519165595,-0.172990177482587,0.389432074858948,2.64618406453938,-4.60878838080486,-6.5417034861346,-16.7885834305526,0,0,5
556,8,-0.061913,0.105312,0.184004,-0.416087,-0.0618916452272976,0.105288873971395,-0.159929062423571,0.366232674552491,2.58039828534759,-4.68704742952845,-8.23593711657939,-12.2469645503984,0,0,5
561,8,-0.062663,0.10708,0.173584,-0.394496,-0.0626493817880614,0.107062491973995,-0.147181520053064,0.342749530498286,2.50796120699698,-4.73993603729567,-9.72462713673716,-7.72775657144961,0,0,5
566,8,-0.063352,0.108744,0.157112,-0.366511,-0.0633449605745336,0.108716964706979,-0.134770910432068,0.319090262164091,2.4306110403941,-4.76682814365364,-11.0303214608824,-3.22968813042807,0,0,5
571,8,-0.063982,0.110283,0.146192,-0.34773,-0.0639801699710311,0.110251268128806,-0.122719467573921,0.295370715430628,2.34935779277942,-4.76667227343809,-12.1717754440364,1.2342903308718,0,0,5
